[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[0:2],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[6:8],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[16:19],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[0:2],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[0:2],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[16:19],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[0:2],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[16:19],[0:2],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[0:2],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[6:8],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[3:5],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[0:2],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[0:2],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[3:5],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[8:12],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[16:19],[9:14],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[5:7],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[6:8],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[15:19],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[0:2],1
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:4],[15:19],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[13:15],[9:14],0
[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[0:19],[16:19],[9:14],1
