algo,no,precision,dm,cm,entropy,discern,ilm,acc
mondrian,8,0.40562450304555575,0.595,0.29567567567567565,0.8276193767003394,0.000716617969320672,0.04575293385490755,0.4945945945945946
datafly,9,0.03333333333333344,0.0575,0.3666216216216216,0.9634141990686915,0.2950654857560263,0.04599770625889047,0.5054054054054054
datafly_shuffled,9,0.04173423423423439,0.0675,0.3414864864864865,0.9535146579221198,0.21694894083272462,0.04841509601706971,0.5054054054054054
mondrian,9,0.4376910402305141,0.6525,0.21702702702702703,0.8098312599072539,0.0003359021183345508,0.0463783072546231,0.4945945945945946
datafly,10,0.016666666666666607,0.035,0.35283783783783784,0.9704294288552219,0.3119584733382031,0.04781895448079659,0.5020270270270271
datafly_shuffled,10,0.016666666666666607,0.0275,0.4531081081081081,0.9723064438747824,0.39076610664718775,0.04909683499288762,0.5216216216216216
mondrian,10,0.4349464474596054,0.645,0.2227027027027027,0.8092318426135693,0.0003334915997078159,0.04631063300142249,0.4945945945945946
datafly,11,0.05062162162162165,0.0825,0.36283783783783785,0.977136372738276,0.49629601899196496,0.0467468883357041,0.5054054054054054
datafly_shuffled,11,0.05969481981981972,0.135,0.3339189189189189,0.9043259851151946,0.021467129291453616,0.04692654694167851,0.6013513513513513
mondrian,11,0.43392047817047785,0.645,0.22445945945945947,0.8084884696701413,0.0003341490138787436,0.04647880512091039,0.4945945945945946
datafly,12,0.016666666666666607,0.03,0.34824324324324324,0.9802401469572241,0.5440556245434623,0.04794180298719772,0.5054054054054054
datafly_shuffled,12,0.048801801801801714,0.0525,0.34662162162162163,0.9332660294318038,0.07029390065741417,0.04806411806543386,0.6168918918918919
mondrian,12,0.43007286537549694,0.6425,0.21756756756756757,0.8087871597730705,0.0003366691015339664,0.04630458748221912,0.4945945945945946
datafly,13,0.0333153153153154,0.0825,0.3627027027027027,0.9561950098310933,0.1874565010956903,0.04595890825035561,0.6135135135135135
datafly_shuffled,13,0.03331981981981991,0.09,0.3927027027027027,0.9497037450195273,0.14121676406135866,0.048308748221906096,0.5054054054054054
mondrian,13,0.427022850786009,0.63,0.24472972972972973,0.8220843088946713,0.0005211468224981738,0.0475387980085348,0.4945945945945946
datafly,14,0.033328828828828816,0.09,0.36445945945945946,0.9682463806133503,0.3673037618699781,0.0461958214793741,0.5054054054054054
datafly_shuffled,14,0.033333333333333215,0.0575,0.38351351351351354,0.9374127458466087,0.0835944850255661,0.047998915362731154,0.6027027027027027
mondrian,14,0.4310021884232408,0.6625,0.2208108108108108,0.8090141156707691,0.00033469685902118334,0.047107165718349955,0.4945945945945946
datafly,15,0.04202927927927913,0.0875,0.3452702702702703,0.9768523061747334,0.4736991234477721,0.04668161450924608,0.5054054054054054
datafly_shuffled,15,0.04999324324324328,0.13,0.31891891891891894,0.9133601141555443,0.03898130021913806,0.04706904338549075,0.6621621621621622
mondrian,15,0.4133549166575483,0.5925,0.2640540540540541,0.821019997206424,0.0005275018261504748,0.046628929587482174,0.4945945945945946
datafly,16,0.03332432432432453,0.0875,0.3352702702702703,0.9464258585663999,0.14126855368882396,0.04564735064011379,0.6074324324324324
datafly_shuffled,16,0.049986486486486514,0.1325,0.34324324324324323,0.9100296874694036,0.031479291453615776,0.046943830014224745,0.6472972972972973
mondrian,16,0.41666678520625877,0.6075,0.26256756756756755,0.8203530847780814,0.0005284514243973703,0.04630837482219067,0.4945945945945946
datafly,17,0.033328828828828816,0.0825,0.3332432432432432,0.9564378376695639,0.21164236669101533,0.04591861664295876,0.6331081081081081
datafly_shuffled,17,0.03332882882882893,0.09,0.4139189189189189,0.9351941181600901,0.07244784514243974,0.04842731152204836,0.5358108108108108
mondrian,17,0.4402629937629938,0.6525,0.2195945945945946,0.808883473388128,0.0003356829802775749,0.045755725462304324,0.4945945945945946
datafly,18,0.016666666666666607,0.03,0.3872972972972973,0.9833381711131095,0.5566938276113952,0.048152489331436704,0.5054054054054054
datafly_shuffled,18,0.04997972972972975,0.13,0.3377027027027027,0.910233416944122,0.040294119795471144,0.04631543385490755,0.518918918918919
mondrian,18,0.41147415836889534,0.6125,0.2856756756756757,0.8285645014668845,0.0007138056975894814,0.044959761735419594,0.4945945945945946
datafly,19,0.01666666666666683,0.035,0.45013513513513514,0.9931509636446495,0.8623720598977356,0.04851253556187766,0.5054054054054054
datafly_shuffled,19,0.03331981981981991,0.0875,0.36675675675675673,0.9441339546347988,0.12417165814463112,0.04852900071123755,0.5054054054054054
mondrian,19,0.43394507969507956,0.66,0.20635135135135135,0.8082626768588754,0.0003329437545653762,0.045456116642958705,0.4945945945945946
datafly,20,0.016666666666666607,0.035,0.42986486486486486,0.9926585740020547,0.8688903579254931,0.04849811522048364,0.5054054054054054
datafly_shuffled,20,0.04999999999999982,0.1025,0.3704054054054054,0.9124855934414196,0.03252779401022644,0.04766929231863441,0.5608108108108109
mondrian,20,0.42600419447787885,0.605,0.24486486486486486,0.8207767395418146,0.0005242878013148283,0.046341731863442336,0.4945945945945946
datafly,21,0.033333333333333215,0.065,0.3605405405405405,0.9599129903363164,0.23882348429510591,0.046110881934566125,0.5581081081081081
datafly_shuffled,21,0.03333333333333344,0.06,0.3558108108108108,0.9423599858140673,0.11201661796932068,0.047852578236130865,0.5054054054054054
mondrian,21,0.4180385344859029,0.5925,0.24837837837837837,0.8203021296564178,0.0005196128560993426,0.047346461593172136,0.4945945945945946
datafly,22,0.03332882882882893,0.085,0.36162162162162165,0.966158065104361,0.34730485756026297,0.04610058677098151,0.5054054054054054
datafly_shuffled,22,0.033333333333333215,0.065,0.3840540540540541,0.9574981446750345,0.23089430241051861,0.04781792318634424,0.5054054054054054
mondrian,22,0.4192187602582339,0.6075,0.2602702702702703,0.8194510816523021,0.0005245799853907961,0.0457828591749645,0.4945945945945946
datafly,23,0.041677927927928016,0.0875,0.3278378378378378,0.9611925583987673,0.25835653761869976,0.04605295163584637,0.5054054054054054
datafly_shuffled,23,0.025016891891891935,0.0325,0.4339189189189189,0.9703723310940868,0.31314970781592405,0.048820039118065435,0.5398648648648648
mondrian,23,0.4193344184265234,0.595,0.25513513513513514,0.820625730192363,0.0005253104455807158,0.04688202347083928,0.4945945945945946
datafly,24,0.01666666666666683,0.03,0.37189189189189187,0.9806645856278337,0.5205883491599708,0.04799267425320057,0.5054054054054054
datafly_shuffled,24,0.03333333333333344,0.055,0.32391891891891894,0.9401536615876818,0.11379795471146822,0.04779950213371267,0.5601351351351351
mondrian,24,0.43235698654119714,0.635,0.22635135135135134,0.8080330645690215,0.0003352447041636231,0.04549656827880512,0.4945945945945946
datafly,25,0.01666666666666683,0.0375,0.4512162162162162,0.9944948066053243,0.8995585463842221,0.04852720483641535,0.5054054054054054
datafly_shuffled,25,0.03333333333333344,0.0525,0.35121621621621624,0.9459861470245841,0.14179043097151206,0.04769379445234709,0.5027027027027027
mondrian,25,0.4169090527774736,0.595,0.26,0.8212533168822937,0.0005319576333089847,0.04645944167852061,0.4945945945945946
datafly,26,0.01666666666666683,0.0325,0.36324324324324325,0.9812348976398112,0.5537211102994887,0.047983783783783776,0.5182432432432432
datafly_shuffled,26,0.050000000000000044,0.1,0.3671621621621622,0.909191319773093,0.025803871439006573,0.04778572190611665,0.5033783783783784
mondrian,26,0.4210466863624759,0.6225,0.23891891891891892,0.8205998438103231,0.0005188093498904309,0.04636932788051206,0.4945945945945946
datafly,27,0.03332432432432453,0.0875,0.37054054054054053,0.9703292450170523,0.38203776479181883,0.046309192745376954,0.5054054054054054
datafly_shuffled,27,0.05025000000000002,0.0925,0.3689189189189189,0.9501748159987358,0.17137498173849525,0.048050266714082496,0.5054054054054054
mondrian,27,0.40873825546193954,0.6025,0.2745945945945946,0.8290699928998552,0.0007206355003652301,0.046798257467994285,0.4945945945945946
datafly,28,0.026388513513513567,0.0375,0.44513513513513514,0.9889462205759999,0.7884317750182614,0.04835405405405405,0.5054054054054054
datafly_shuffled,28,0.041713963963963874,0.0575,0.37432432432432433,0.9414295462979513,0.10644342585829072,0.04852505334281648,0.5054054054054054
mondrian,28,0.4214923861108072,0.6175,0.24824324324324323,0.8189958918497567,0.000531154127100073,0.046508392603129424,0.4945945945945946
datafly,29,0.033324324324324306,0.085,0.41216216216216217,0.9757867980511877,0.4582046018991965,0.04679151849217639,0.5054054054054054
datafly_shuffled,29,0.049986486486486514,0.1275,0.3464864864864865,0.9073509983172343,0.025165522279035794,0.047838815789473695,0.5837837837837838
mondrian,29,0.4062720301272932,0.615,0.2818918918918919,0.8282167398172328,0.000716654492330168,0.04701001066856335,0.4945945945945946
datafly,30,0.016666666666666607,0.0225,0.4027027027027027,0.9802218860597592,0.5296132943754566,0.04792275960170697,0.5054054054054054
datafly_shuffled,30,0.033319819819819685,0.09,0.3352702702702703,0.9479635876537404,0.1696208181154127,0.04717983641536274,0.5054054054054054
mondrian,30,0.4392710088631142,0.6425,0.21081081081081082,0.807381328239135,0.00033513513513513515,0.04659228307254615,0.4945945945945946
datafly,31,0.01666666666666683,0.03,0.3787837837837838,0.9891183039476181,0.7651714755295836,0.04815353840682789,0.5054054054054054
datafly_shuffled,31,0.033333333333333215,0.0625,0.3695945945945946,0.9493931104610888,0.15585416362308255,0.0481371266002845,0.5054054054054054
mondrian,31,0.41286748185432376,0.5975,0.25283783783783786,0.8192785727205768,0.0005264061358655953,0.0460337837837838,0.4945945945945946
datafly,32,0.01666666666666683,0.03,0.4540540540540541,0.9822733580595284,0.5011785244704163,0.0481527027027027,0.5054054054054054
datafly_shuffled,32,0.050000000000000044,0.0825,0.33972972972972976,0.9103936877229051,0.02963228634039445,0.04777814722617355,0.5054054054054054
mondrian,32,0.43025608199292387,0.625,0.2185135135135135,0.8104966106253669,0.0003363403944485026,0.04588406827880514,0.4945945945945946
datafly,33,0.054543918918918965,0.085,0.332027027027027,0.9611709074931664,0.2768982834185537,0.04607176386913229,0.5054054054054054
datafly_shuffled,33,0.04183333333333317,0.09,0.43445945945945946,0.9483431716816989,0.1486879839298758,0.048363264580369845,0.5054054054054054
mondrian,33,0.43519897326476265,0.65,0.19986486486486488,0.8109658910185156,0.00033305332359386415,0.04644864864864867,0.4945945945945946
datafly,34,0.016666666666666607,0.035,0.3964864864864865,0.9783415766352768,0.4611478451424397,0.04804217638691322,0.5054054054054054
datafly_shuffled,34,0.04365315315315288,0.0925,0.37432432432432433,0.9473974016755542,0.17275606281957634,0.047363815789473684,0.5054054054054054
mondrian,34,0.43015856950067466,0.6225,0.2327027027027027,0.8079524513689534,0.0003342585829072316,0.04653433499288765,0.4945945945945946
datafly,35,0.025645270270270304,0.0375,0.4482432432432432,0.9931217931768593,0.8856073776479182,0.048505725462304417,0.5054054054054054
datafly_shuffled,35,0.03333333333333299,0.0525,0.3994594594594595,0.9379957075895374,0.0947882030679328,0.04797391536273114,0.5952702702702702
mondrian,35,0.40144134113870966,0.535,0.3022972972972973,0.8339677950932111,0.0008944119795471147,0.04546434921763869,0.4945945945945946
datafly,36,0.016666666666666607,0.0325,0.392027027027027,0.9782266886034215,0.46129565376187,0.04796783428165007,0.5256756756756756
datafly_shuffled,36,0.050000000000000044,0.09,0.37891891891891893,0.9137165709911179,0.03433710737764792,0.048319594594594596,0.5547297297297298
mondrian,36,0.42111954261954265,0.6325,0.24635135135135136,0.8199135849167286,0.0005255295836376917,0.04587046586059741,0.4945945945945946
datafly,37,0.033319819819819685,0.0825,0.30608108108108106,0.9631590859849606,0.30756504747991237,0.04603163229018491,0.5054054054054054
datafly_shuffled,37,0.041749999999999954,0.0875,0.432027027027027,0.9488627957412415,0.12861150474799124,0.04891754978662872,0.5101351351351351
mondrian,37,0.42347727687201386,0.655,0.23391891891891892,0.8193108264183886,0.0005241782322863404,0.04498924253200568,0.4945945945945946
datafly,38,0.04244594594594597,0.0925,0.3314864864864865,0.9654592037472395,0.37167753834915995,0.04615913940256046,0.5054054054054054
datafly_shuffled,38,0.048801801801801936,0.065,0.36864864864864866,0.948215569476012,0.15468053323593864,0.048526386913229025,0.5054054054054054
mondrian,38,0.4064057610241819,0.58,0.28256756756756757,0.8278538221343119,0.0007171658144631117,0.0462442923186344,0.4945945945945946
datafly,39,0.02505405405405403,0.0325,0.3828378378378378,0.9882405799121132,0.7557080715850986,0.04815030227596017,0.5054054054054054
datafly_shuffled,39,0.04997972972972953,0.13,0.38972972972972975,0.9105963450214942,0.03122929145361578,0.04731717638691325,0.5054054054054054
mondrian,39,0.41154191742349644,0.6025,0.2583783783783784,0.8211186245744106,0.0005281227173119065,0.04641296230440962,0.4945945945945946
datafly,40,0.033324324324324306,0.085,0.3483783783783784,0.9624809572962042,0.2929268444119795,0.046048044096728295,0.5054054054054054
datafly_shuffled,40,0.041754504504504464,0.065,0.3816216216216216,0.9483203060403872,0.13345588020452887,0.0486154160739687,0.5054054054054054
mondrian,40,0.4071857333041543,0.595,0.29324324324324325,0.8284455174543391,0.0007143170197224251,0.046741376244665664,0.4945945945945946
datafly,41,0.041655405405405355,0.085,0.2883783783783784,0.9637561557067907,0.36274075967859754,0.04596344238975819,0.5054054054054054
datafly_shuffled,41,0.03333333333333344,0.05,0.37445945945945946,0.9297667207824536,0.05774671292914536,0.04785833926031294,0.5831081081081081
mondrian,41,0.4079083415399206,0.58,0.2945945945945946,0.8269569142176254,0.0007165449233016801,0.045999768847795185,0.4945945945945946
datafly,42,0.03333333333333344,0.0525,0.2913513513513514,0.956676396890872,0.25433151935719506,0.045797990753911805,0.5054054054054054
datafly_shuffled,42,0.04283896396396414,0.055,0.4155405405405405,0.93174009067327,0.06313959094229364,0.0482822546230441,0.5851351351351352
mondrian,42,0.39670245650508806,0.5475,0.3005405405405405,0.8384864887107125,0.0011050766983199416,0.04685353840682791,0.4945945945945946
datafly,43,0.033328828828828816,0.0825,0.33878378378378377,0.9596236092812584,0.2687355368882396,0.04595736130867708,0.5054054054054054
datafly_shuffled,43,0.0416576576576575,0.0875,0.37351351351351353,0.9421867815107431,0.10593071585098612,0.04903673541963016,0.5054054054054054
mondrian,43,0.43422161432687745,0.6575,0.2262162162162162,0.8094799912325004,0.00033513513513513515,0.046322208392603176,0.4945945945945946
datafly,44,0.03333333333333344,0.06,0.3348648648648649,0.9601205029563624,0.2663027027027027,0.0460036628733997,0.5054054054054054
datafly_shuffled,44,0.041703828828828726,0.06,0.3331081081081081,0.9402107165091214,0.09421990504017531,0.048590380512091025,0.6391891891891892
mondrian,44,0.42031412080096275,0.6375,0.2545945945945946,0.8199275143759109,0.0005214024835646457,0.04640472972972972,0.4945945945945946
datafly,45,0.042408783783783544,0.0925,0.3262162162162162,0.9651161455424702,0.36328688823959093,0.046041714082503536,0.5054054054054054
datafly_shuffled,45,0.033333333333333215,0.07,0.43972972972972973,0.9478932430547585,0.13469850255661067,0.04852745376955904,0.572972972972973
mondrian,45,0.40450037385563686,0.6075,0.29081081081081084,0.8278329547172474,0.000718882395909423,0.04632471550497866,0.4945945945945946
datafly,46,0.03331981981981991,0.08,0.31594594594594594,0.9732526863367746,0.4673257121986852,0.04655325391180654,0.5054054054054054
datafly_shuffled,46,0.03333333333333355,0.0575,0.3741891891891892,0.9428975705119584,0.1163481008035062,0.04877300853485064,0.5054054054054054
mondrian,46,0.4362025385709597,0.6225,0.2368918918918919,0.8075729873839631,0.0003363403944485026,0.04570528093883357,0.4945945945945946
datafly,47,0.0416610360360361,0.0875,0.31216216216216214,0.9556629524265575,0.20882319211102995,0.04603927809388335,0.5797297297297297
datafly_shuffled,47,0.03333333333333344,0.0675,0.3960810810810811,0.9479582186365978,0.1467243608473338,0.04848867354196302,0.5054054054054054
mondrian,47,0.42117583068898845,0.61,0.2395945945945946,0.8198099216190711,0.0005281957633308985,0.045813798008534946,0.4945945945945946
datafly,48,0.025317567567567534,0.03,0.39675675675675676,0.976004019907136,0.4114784514243974,0.047859281650071125,0.6168918918918919
datafly_shuffled,48,0.01666666666666683,0.0275,0.42445945945945945,0.9712247583282096,0.33461406135865596,0.0492452880512091,0.5054054054054054
mondrian,48,0.39794051136156383,0.6,0.30824324324324326,0.8343975979487182,0.0009097516435354273,0.04640110241820773,0.4945945945945946
datafly,49,0.01666666666666683,0.025,0.37972972972972974,0.9848653585611848,0.6704918553688825,0.048012073257467994,0.5054054054054054
datafly_shuffled,49,0.03333333333333355,0.06,0.4217567567567568,0.9400711528043778,0.08754243973703434,0.04877464438122332,0.5054054054054054
mondrian,49,0.39790612576138906,0.56,0.2981081081081081,0.833616497530718,0.0009077063550036523,0.04672393314366993,0.4945945945945946
datafly,50,0.033328828828828816,0.085,0.3456756756756757,0.9606122633167189,0.26961687363038717,0.04611484708392603,0.5054054054054054
datafly_shuffled,50,0.042666666666666964,0.0625,0.377972972972973,0.9447991599016465,0.11982888970051132,0.04854340327169275,0.5054054054054054
mondrian,50,0.43687203195097923,0.65,0.22405405405405404,0.8099738298531154,0.0003377647918188459,0.046849004267425394,0.4945945945945946
datafly,51,0.016666666666666607,0.025,0.4118918918918919,0.9766302476235238,0.43050832724616506,0.047860579658605976,0.5513513513513514
datafly_shuffled,51,0.050000000000000044,0.0875,0.3910810810810811,0.9150488115177813,0.0358672753834916,0.04766201991465148,0.5054054054054054
mondrian,51,0.42357716015610736,0.6025,0.2327027027027027,0.8202649762806979,0.0005274287801314829,0.045245305832147927,0.4945945945945946
datafly,52,0.041655405405405355,0.0825,0.345,0.9592888629058236,0.23281314828341856,0.046000533428165,0.5905405405405405
datafly_shuffled,52,0.03333333333333344,0.0625,0.34783783783783784,0.9418688128159011,0.10050745069393718,0.04835216927453769,0.5
mondrian,52,0.43214596783017845,0.63,0.21202702702702703,0.8102628309766684,0.0003343681519357195,0.04496335348506401,0.4945945945945946
datafly,53,0.01666666666666683,0.0275,0.3914864864864865,0.9806701219528292,0.49266694667640615,0.047982859174964435,0.5054054054054054
datafly_shuffled,53,0.04997972972972975,0.13,0.3493243243243243,0.9077401169041908,0.02379601899196494,0.047662535561877675,0.5736486486486486
mondrian,53,0.4374370919502498,0.6375,0.20743243243243242,0.8085114431346929,0.0003339298758217677,0.04602375533428165,0.4945945945945946
datafly,54,0.03331981981981991,0.09,0.32432432432432434,0.9673015594922308,0.4287914536157779,0.046164651493598864,0.5054054054054054
datafly_shuffled,54,0.033333333333333215,0.055,0.34635135135135137,0.9445165350817292,0.1337556975894814,0.048370750355618775,0.5054054054054054
mondrian,54,0.4191919611919611,0.6275,0.2554054054054054,0.8210904644185532,0.0005247991234477721,0.046448079658605916,0.4945945945945946
datafly,55,0.03332882882882893,0.0825,0.40986486486486484,0.9636502014964449,0.23874291453615779,0.046384619487908944,0.5054054054054054
datafly_shuffled,55,0.033333333333333215,0.0675,0.4287837837837838,0.9473169629113327,0.1317237399561724,0.04838687766714082,0.49527027027027026
mondrian,55,0.43894313746945335,0.66,0.2104054054054054,0.8081877332986692,0.00033403944485025565,0.045945003556187636,0.4945945945945946
datafly,56,0.0446486486486487,0.0925,0.335,0.9615836806822144,0.30642140248356464,0.04612647581792318,0.5054054054054054
datafly_shuffled,56,0.03333333333333344,0.0525,0.38756756756756755,0.933390008650184,0.07270799853907962,0.04810250711237554,0.5871621621621622
mondrian,56,0.43340064558485614,0.6375,0.20283783783783785,0.8071021126576022,0.0003360116873630387,0.045229640825035555,0.4945945945945946
datafly,57,0.042584459459459434,0.09,0.4031081081081081,0.9805708770152762,0.6367372534696859,0.04686856330014224,0.5054054054054054
datafly_shuffled,57,0.045889639639639546,0.0675,0.4254054054054054,0.9365941615624781,0.07049554419284149,0.04853744665718351,0.4945945945945946
mondrian,57,0.41808372542583083,0.6325,0.25364864864864867,0.8216630452307281,0.0005240686632578524,0.04644210526315783,0.4945945945945946
datafly,58,0.016666666666666607,0.0325,0.43716216216216214,0.9820289329283622,0.5463328707085464,0.048126066856330016,0.5054054054054054
datafly_shuffled,58,0.049986486486486514,0.1325,0.3414864864864865,0.9046322876435653,0.02186628926223521,0.047061006401137966,0.6256756756756757
mondrian,58,0.41888895575737684,0.59,0.25324324324324327,0.8209138261552382,0.0005231921110299489,0.046807290184921774,0.4945945945945946
datafly,59,0.033310810810810776,0.0875,0.3345945945945946,0.9541291194860162,0.22181132213294374,0.04581762091038406,0.5054054054054054
datafly_shuffled,59,0.01666666666666683,0.025,0.41324324324324324,0.9677020738006392,0.2880648283418554,0.048941660739687066,0.5898648648648649
mondrian,59,0.4182874949848636,0.6325,0.25364864864864867,0.8196890580542465,0.0005255295836376917,0.04580615220483644,0.4945945945945946
datafly,60,0.03331981981981991,0.0825,0.2913513513513514,0.9727744748204733,0.5072199780861943,0.04625442745376955,0.5054054054054054
datafly_shuffled,60,0.050000000000000044,0.0925,0.38837837837837835,0.9118148561435562,0.03018436815193572,0.0477513157894737,0.5743243243243243
mondrian,60,0.4158545519203416,0.5875,0.2712162162162162,0.8210939180270043,0.0005260409057706355,0.0473423364153628,0.4945945945945946
datafly,61,0.041831081081081134,0.09,0.3521621621621622,0.9589872429847208,0.23452848794740686,0.04617763157894736,0.5054054054054054
datafly_shuffled,61,0.03333333333333344,0.0675,0.3833783783783784,0.9373167944668278,0.08678312636961286,0.04837352418207681,0.5378378378378378
mondrian,61,0.41008732720574836,0.585,0.27472972972972975,0.8289676751752203,0.0007259313367421476,0.04693634423897578,0.4945945945945946
datafly,62,0.016666666666666607,0.0325,0.37189189189189187,0.9826608886902478,0.5353898831263696,0.04814470128022758,0.5054054054054054
datafly_shuffled,62,0.033333333333333215,0.0475,0.39918918918918916,0.9363376122254048,0.0866790357925493,0.0481685277382646,0.49864864864864866
mondrian,62,0.4361316610132401,0.625,0.20513513513513512,0.806965923879945,0.00033371073776479183,0.04572766714082502,0.4945945945945946
datafly,63,0.04229504504504522,0.085,0.3527027027027027,0.9587332655036761,0.2211046749452155,0.04598424608819346,0.5054054054054054
datafly_shuffled,63,0.01666666666666683,0.03,0.4374324324324324,0.9731245444643238,0.3463362673484295,0.04881776315789474,0.5168918918918919
mondrian,63,0.4051115092825621,0.5675,0.2910810810810811,0.8280682227645453,0.0007126734842951059,0.04638721550497868,0.4945945945945946
datafly,64,0.01666666666666683,0.0275,0.3828378378378378,0.9877099198915014,0.7541276479181884,0.048117940967283064,0.5054054054054054
datafly_shuffled,64,0.033333333333333215,0.0675,0.382027027027027,0.9623236884042335,0.26046205259313365,0.04850284495021336,0.5054054054054054
mondrian,64,0.4202343618922567,0.61,0.26,0.8202730773099318,0.0005302045288531776,0.04639352773826458,0.4945945945945946
datafly,65,0.033324324324324084,0.09,0.29527027027027025,0.9565537178707958,0.2337626734842951,0.04586954125177807,0.5054054054054054
datafly_shuffled,65,0.041679054054054254,0.09,0.4251351351351351,0.9411737723010005,0.09114159970781592,0.048659086059743964,0.5054054054054054
mondrian,65,0.41798870226501794,0.6125,0.26391891891891894,0.8204661648253073,0.0005261504747991235,0.04629361664295866,0.4945945945945946
datafly,66,0.016666666666666607,0.03,0.43770270270270273,0.9937300943515223,0.888940723155588,0.04850568990042674,0.5054054054054054
datafly_shuffled,66,0.025027027027027082,0.0375,0.42945945945945946,0.9802272216285033,0.46038688823959095,0.049432076813655766,0.5054054054054054
mondrian,66,0.4072597111281324,0.5675,0.2802702702702703,0.8274429667445474,0.0007182980277574872,0.045591607396870557,0.4945945945945946
datafly,67,0.03333333333333344,0.06,0.33418918918918916,0.9619653933904571,0.2756335281227173,0.046043741109530585,0.5054054054054054
datafly_shuffled,67,0.04181869369369362,0.0625,0.39918918918918916,0.9442463954427515,0.11644477720964208,0.049046692745376944,0.5047297297297297
mondrian,67,0.41300118539592234,0.59,0.2422972972972973,0.8191933882366008,0.0005211102994886779,0.04613822901849224,0.4945945945945946
datafly,68,0.033324324324324306,0.085,0.43972972972972973,0.977035194389441,0.4547724981738495,0.04673325035561877,0.5054054054054054
datafly_shuffled,68,0.03333333333333344,0.0475,0.3864864864864865,0.9371802669671332,0.08813692476260043,0.048024893314367,0.6027027027027027
mondrian,68,0.40358544880913294,0.585,0.28945945945945944,0.8284490028653014,0.0007138422205989774,0.0462604374110953,0.4945945945945946
datafly,69,0.033319819819819685,0.09,0.3245945945945946,0.9656605174722114,0.33892023374726077,0.04639521692745378,0.5054054054054054
datafly_shuffled,69,0.04231193693693691,0.06,0.3531081081081081,0.9450155162253593,0.13774758948137328,0.04859864864864866,0.5054054054054054
mondrian,69,0.40759570704307513,0.5625,0.2802702702702703,0.8297563404771859,0.0007217311906501096,0.04639591038406826,0.4945945945945946
datafly,70,0.033319819819819685,0.085,0.31216216216216214,0.9718501793901464,0.47487779401022645,0.046306365576102425,0.5054054054054054
datafly_shuffled,70,0.050000000000000044,0.09,0.37351351351351353,0.9128067600013623,0.033977282688093496,0.047752151493598856,0.5709459459459459
mondrian,70,0.43336853047379353,0.635,0.20445945945945945,0.8075025953638222,0.000337436084733382,0.04596386913229028,0.4945945945945946
datafly,71,0.041727477477477404,0.0875,0.352972972972973,0.9696669338914874,0.41434609203798395,0.046380067567567546,0.5054054054054054
datafly_shuffled,71,0.04999324324324328,0.1275,0.37,0.9101611292647253,0.029543425858290725,0.04730985064011376,0.5054054054054054
